Date,RTD1,RTD1V,RTD2,RTD2V,IG,IGV,TC2,TC2V
2022/10/16 00:21:38,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.015
2022/10/16 00:21:49,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.018
2022/10/16 00:22:00,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.018
2022/10/16 00:22:11,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.016
2022/10/16 00:22:22,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.016
2022/10/16 00:22:33,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.017
2022/10/16 00:22:44,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.016
2022/10/16 00:22:55,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.04E-04,0.016
2022/10/16 00:23:06,165.9,3.325,210.3,3.325,8.21E-12,0.006,1.04E-04,0.018
2022/10/16 00:23:17,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.019
2022/10/16 00:23:28,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.016
2022/10/16 00:23:39,165.9,3.325,210.3,3.325,8.19E-12,0.006,1.04E-04,0.016
2022/10/16 00:23:50,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.016
2022/10/16 00:24:01,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.015
2022/10/16 00:24:12,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.017
2022/10/16 00:24:23,165.9,3.325,210.3,3.325,8.26E-12,0.006,1.04E-04,0.016
2022/10/16 00:24:34,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.03E-04,0.015
2022/10/16 00:24:45,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.017
2022/10/16 00:24:56,165.9,3.325,210.3,3.325,8.21E-12,0.006,1.04E-04,0.016
2022/10/16 00:25:06,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.016
2022/10/16 00:25:17,165.9,3.325,210.3,3.325,7.89E-12,0.005,1.04E-04,0.015
2022/10/16 00:25:28,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.018
2022/10/16 00:25:39,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.016
2022/10/16 00:25:50,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.016
